PlayerName,Full Year,Player Link,Adjusted BPM,"Estimated OBPM
(Calculated BPM - Regressed DBPM)","Estimated DBPM
(@OdeToOden
Regression)",active,NBA_Experience,RealGM Summary Page,Highest Level Reached,Season,School,League,Conference,TeamID,Year,Year at School,GP,GS,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,TRB,AST,STL,BLK,PF,TOV,PTS,GP_t,GS_t,MIN_t,FGM_t,FGA_t,FG%_t,3PM_t,3PA_t,3P%_t,FTM_t,FTA_t,FT%_t,OFF_t,DEF_t,TRB_t,AST_t,STL_t,BLK_t,PF_t,TOV_t,PTS_t,GP.2,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W,Ls,Win %,OWS,DWS,WS,GP.3,TS%,eFG%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,Total S %,PPR,PPS,ORtg,DRtg,PER,Wingspan,Pos,"Hght
(inches)",Wght,RSCI Rank,RealGM Link,"NCAA Seasons
(D-I)",Hgt,Birthday (date format)
Darius Washington,2005-06,/player/Darius-Washington/Summary/329,2.997522118798201,2.180423529062272,0.8170985897359291,True,0.0,/player/Darius-Washington/Summary/329,NBA,2005-06,Memphis,ncaa,Conference USA,301.0,2006.0,So,35,34,26.5,4.37,10.34,0.423,1.29,3.6,0.357,3.4,4.34,0.783,0.94,1.86,2.8,3.14,1.29,0.09,1.77,3.17,13.43,35,34,927,153,362,0.423,45,126,0.357,119,152,0.783,33,65,98,110,45,3,62,111,470,35,1,0,0,0,0,0,0.272,0.99,0.41,0.42,31,4,0.886,1.85,1.91,3.76,35,0.541,0.485,3.69,7.13,5.43,22.6,20.36,2.69,0.33,26.84,156.27,-3.76,1.3,105,94.7,16.8,77.64229150503337,PG,74,196.0,16.0,/player/Darius-Washington/Summary/329,2,6-2,12/06/1985
Darnell Jackson,2004-05,/player/Darnell-Jackson/Summary/820,2.8279076710699287,0.1285737029299452,2.6993339681399835,False,3.0,/player/Darnell-Jackson/Summary/820,NBA,2004-05,Kansas,ncaa,Big 12 Conference,54.0,2005.0,Fr,24,1,7,0.71,1.29,0.548,0,0,0,0.58,1,0.583,0.67,1,1.67,0.12,0.17,0.12,0.96,0.38,2,24,1,168,17,31,0.548,0,0,0,14,24,0.583,16,24,40,3,4,3,23,9,48,24,0,0,0,0,0,0,0.031,0.33,0.44,0.77,19,5,0.792,0.22,0.39,0.61,24,0.566,0.548,11,14.15,12.69,3.23,17.51,1.44,1.91,15.38,113.17,-4.06,1.55,109.9,94.9,12.95,83.41934384011375,F,80,241.0,69.0,/player/Darnell-Jackson/Summary/820,4,6-8,11/07/1985
Darnell Jackson,2005-06,/player/Darnell-Jackson/Summary/820,1.527505823114882,-1.2074628469189512,2.734968670033833,False,3.0,/player/Darnell-Jackson/Summary/820,NBA,2005-06,Kansas,ncaa,Big 12 Conference,54.0,2006.0,So,23,0,15.2,2.26,4.48,0.505,0,0,0,1.74,2.26,0.769,1.7,4.87,6.57,0.35,0.57,0.13,1.83,1.13,6.26,23,0,350,52,103,0.505,0,0,0,40,52,0.769,39,112,151,8,13,3,42,26,144,23,4,0,0,0,0,1,0.094,0.31,0.5,0.5,19,4,0.826,0.63,1.18,1.81,23,0.564,0.505,10.26,26.42,18.78,4.22,16.92,2.13,0.91,21.29,127.41,-5.66,1.4,106.8,81.6,20.36,83.41934384011375,F,80,241.0,69.0,/player/Darnell-Jackson/Summary/820,4,6-8,11/07/1985
Darnell Jackson,2006-07,/player/Darnell-Jackson/Summary/820,4.524800247726892,-0.15145951266837798,4.67625976039527,False,3.0,/player/Darnell-Jackson/Summary/820,NBA,2006-07,Kansas,ncaa,Big 12 Conference,54.0,2007.0,Jr,38,3,15.3,1.87,3.39,0.55,0,0,0,1.76,2.68,0.657,2,3.08,5.08,0.34,0.42,0.55,1.74,1.03,5.5,38,3,583,71,129,0.55,0,0,0,67,102,0.657,76,117,193,13,16,21,66,39,209,38,3,0,0,0,0,0,0.076,0.33,0.41,0.79,33,5,0.868,1.36,1.71,3.07,38,0.589,0.55,15.32,21.06,18.35,3.72,18.02,1.58,4.09,18.03,120.73,-5,1.62,115.4,86.1,18.92,83.41934384011375,F,80,241.0,69.0,/player/Darnell-Jackson/Summary/820,4,6-8,11/07/1985
Darnell Jackson,2007-08,/player/Darnell-Jackson/Summary/820,8.310165466759978,4.499661209914629,3.8105042568453484,False,3.0,/player/Darnell-Jackson/Summary/820,NBA,2007-08,Kansas,ncaa,Big 12 Conference,54.0,2008.0,Sr,40,35,24.3,4.28,6.83,0.626,0.05,0.15,0.333,2.58,3.73,0.691,2.02,4.65,6.67,1.07,0.78,0.47,2.25,1.27,11.18,40,35,971,171,273,0.626,2,6,0.333,103,149,0.691,81,186,267,43,31,19,90,51,447,40,2,0,0,0,0,0,0.182,0.84,0.61,0.55,37,3,0.925,3.66,2.64,6.3,40,0.65,0.63,10.51,20.86,16.06,7.99,12.92,1.92,2.34,20.17,165.1,-2.29,1.64,128.4,87.9,23.76,83.41934384011375,F,80,241.0,69.0,/player/Darnell-Jackson/Summary/820,4,6-8,11/07/1985
Darrell Arthur,2006-07,/player/Darrell-Arthur/Summary/785,5.824152553023425,0.1710225722540395,5.6531299807693856,True,9.0,/player/Darrell-Arthur/Summary/785,NBA,2006-07,Kansas,ncaa,Big 12 Conference,54.0,2007.0,Fr,38,7,18.9,4.08,7.58,0.538,0,0.13,0,1.68,2.61,0.646,2.05,2.61,4.66,0.45,0.87,1.47,2.71,1.37,9.84,38,7,720,155,288,0.538,0,5,0,64,99,0.646,78,99,177,17,33,56,103,52,374,38,2,0,0,0,0,0,0.156,0.33,0.63,0.34,33,5,0.868,1.78,2.2,3.99,38,0.558,0.538,12.73,14.43,13.63,4.67,13.44,2.64,8.82,26.11,118.47,-5.43,1.3,110.4,84.9,23.01,84.07086111751362,PF,81,235.0,12.0,/player/Darrell-Arthur/Summary/785,2,6-9,03/25/1988
Darrell Arthur,2007-08,/player/Darrell-Arthur/Summary/785,5.36900753558913,1.1504280332928118,4.218579502296318,True,9.0,/player/Darrell-Arthur/Summary/785,NBA,2007-08,Kansas,ncaa,Big 12 Conference,54.0,2008.0,So,40,39,24.7,5.35,9.85,0.543,0.05,0.3,0.167,2,2.85,0.702,2.3,3.95,6.25,0.82,0.5,1.32,2.95,1.88,12.75,40,39,989,214,394,0.543,2,12,0.167,80,114,0.702,92,158,250,33,20,53,118,75,510,40,5,0,0,0,0,1,0.21,0.44,0.27,0.29,37,3,0.925,2.68,2.57,5.25,40,0.569,0.546,11.72,17.4,14.77,6.49,14.34,1.21,6.4,26.25,141.16,-5.32,1.29,111.7,89.1,21.76,84.07086111751362,PF,81,235.0,12.0,/player/Darrell-Arthur/Summary/785,2,6-9,03/25/1988
Darren Collison,2005-06,/player/Darren-Collison/Summary/1637,2.506116122875719,-0.09381515284187891,2.599931275717598,True,9.0,/player/Darren-Collison/Summary/1637,NBA,2005-06,UCLA,ncaa,Pacific 10 Conference,241.0,2006.0,Fr,39,5,19.2,2,4.95,0.404,0.49,1.46,0.333,1.03,1.31,0.784,0.41,1.41,1.82,2.26,0.9,0.05,1.41,1.97,5.51,39,5,749,78,193,0.404,19,57,0.333,40,51,0.784,16,55,71,88,35,2,55,77,215,39,0,0,0,0,0,0,0.177,1.14,0.45,0.26,32,7,0.821,0.25,1.61,1.87,39,0.495,0.453,2.79,8.94,5.97,23.69,26.17,2.99,0.28,21.22,152.18,-2.61,1.11,92.9,93.7,11.19,74.95810769007406,PG,72,175.0,98.0,/player/Darren-Collison/Summary/1637,4,6-0,08/23/1987
Darren Collison,2006-07,/player/Darren-Collison/Summary/1637,8.491649697897206,5.079429104719164,3.4122205931780414,True,9.0,/player/Darren-Collison/Summary/1637,NBA,2006-07,UCLA,ncaa,Pacific 10 Conference,241.0,2007.0,So,35,35,33,4.26,8.91,0.478,1.46,3.26,0.447,2.69,3.31,0.81,0.31,1.97,2.29,5.69,2.26,0.09,1.54,2.94,12.66,35,35,1155,149,312,0.478,51,114,0.447,94,116,0.81,11,69,80,199,79,3,54,103,443,35,3,0,0,0,0,0,0.377,1.93,0.77,0.37,30,5,0.857,3.25,2.75,6,35,0.603,0.559,1.2,7.63,4.4,32.59,21.91,4.25,0.28,21.66,173.53,2.66,1.42,114.8,91.7,20.4,74.95810769007406,PG,72,175.0,98.0,/player/Darren-Collison/Summary/1637,4,6-0,08/23/1987
Darren Collison,2007-08,/player/Darren-Collison/Summary/1637,8.16151236439364,6.056865515298332,2.1046468490953085,True,9.0,/player/Darren-Collison/Summary/1637,NBA,2007-08,UCLA,ncaa,Pacific 10 Conference,241.0,2008.0,Jr,33,32,34.7,4.88,10.12,0.482,1.61,3.06,0.525,3.09,3.55,0.872,0.52,2.09,2.61,3.76,1.85,0.09,1.33,2.24,14.45,33,32,1144,161,334,0.482,53,101,0.525,102,117,0.872,17,69,86,124,61,3,44,74,477,33,0,0,0,0,0,0,0.327,1.68,0.82,0.35,29,4,0.879,3.81,2.25,6.07,33,0.612,0.561,1.88,7.27,4.64,20.95,15.96,3.31,0.27,21.18,187.86,0.79,1.43,122.3,95.5,20.38,74.95810769007406,PG,72,175.0,98.0,/player/Darren-Collison/Summary/1637,4,6-0,08/23/1987
Darren Collison,2008-09,/player/Darren-Collison/Summary/1637,7.382177207922984,6.499192244872413,0.8829849630505713,True,9.0,/player/Darren-Collison/Summary/1637,NBA,2008-09,UCLA,ncaa,Pacific 10 Conference,241.0,2009.0,Sr,35,35,31.5,5,9.86,0.507,1.17,2.97,0.394,3.26,3.63,0.898,0.46,1.94,2.4,4.74,1.6,0.14,1.51,2.31,14.43,35,35,1103,175,345,0.507,41,104,0.394,114,127,0.898,16,68,84,166,56,5,53,81,505,35,0,0,0,0,0,0,0.353,2.05,0.69,0.37,26,9,0.743,4.52,1.7,6.22,35,0.623,0.567,1.87,7.89,4.89,28.36,16.66,3.1,0.5,23.04,179.91,2.74,1.46,124.7,99.5,22.85,74.95810769007406,PG,72,175.0,98.0,/player/Darren-Collison/Summary/1637,4,6-0,08/23/1987
Darrun Hilliard,2011-12,/player/Darrun-Hilliard/Summary/28956,1.6471946661808152,0.5153592184169371,1.1318354477638781,True,3.0,/player/Darrun-Hilliard/Summary/28956,NBA,2011-12,Villanova,ncaa,Big East Conference,76.0,2012.0,Fr,29,9,18,1.62,4.34,0.373,0.72,2.48,0.292,0.79,1.03,0.767,0.45,2,2.45,0.97,0.45,0.28,1.72,0.76,4.76,29,9,523,47,126,0.373,21,72,0.292,23,30,0.767,13,58,71,28,13,8,50,22,138,29,0,0,0,0,0,0,0.109,1.27,0.59,0.24,12,17,0.414,0.68,0.35,1.03,29,0.492,0.456,2.71,12.16,7.42,10.8,13.56,1.47,1.65,15.19,143.13,-0.64,1.1,104.4,104.3,10.52,80.53453560209186,SG,78,220.0,251.0,/player/Darrun-Hilliard/Summary/28956,4,6-6,04/13/1993
Darrun Hilliard,2012-13,/player/Darrun-Hilliard/Summary/28956,4.139612236024257,1.6329788493164665,2.50663338670779,True,3.0,/player/Darrun-Hilliard/Summary/28956,NBA,2012-13,Villanova,ncaa,Big East Conference,76.0,2013.0,So,34,34,29.9,3.44,8.53,0.403,1.15,3.65,0.315,3.32,4.5,0.739,0.35,2.47,2.82,1.65,1.65,0.29,2.26,1.94,11.35,34,34,1015,117,290,0.403,39,124,0.315,113,153,0.739,12,84,96,56,56,10,77,66,386,34,0,0,0,0,0,0,0.236,0.85,0.85,0.53,20,14,0.588,1.56,1.79,3.36,34,0.532,0.471,1.41,9.58,5.55,13.35,15.4,3.27,1.18,21.54,145.65,-2.78,1.33,103.5,95.1,14.63,80.53453560209186,SG,78,220.0,251.0,/player/Darrun-Hilliard/Summary/28956,4,6-6,04/13/1993
Darrun Hilliard,2013-14,/player/Darrun-Hilliard/Summary/28956,8.20611426414834,5.361301891772243,2.844812372376097,True,3.0,/player/Darrun-Hilliard/Summary/28956,NBA,2013-14,Villanova,ncaa,Big East Conference,76.0,2014.0,Jr,34,34,29.1,4.62,9.5,0.486,2.06,4.97,0.414,3,4.18,0.718,0.88,2.76,3.65,2.65,1.29,0.5,2,2.24,14.29,34,34,991,157,323,0.486,70,169,0.414,102,142,0.718,30,94,124,90,44,17,68,76,486,34,0,0,0,0,0,0,0.284,1.18,0.58,0.44,29,5,0.853,2.8,1.91,4.72,34,0.622,0.594,3.61,10.61,7.23,19.33,16.29,2.62,1.88,24.03,161.86,-1.6,1.5,117.3,97.1,20.09,80.53453560209186,SG,78,220.0,251.0,/player/Darrun-Hilliard/Summary/28956,4,6-6,04/13/1993
Darrun Hilliard,2014-15,/player/Darrun-Hilliard/Summary/28956,9.10383538030639,6.02906654547748,3.074768834828909,True,3.0,/player/Darrun-Hilliard/Summary/28956,NBA,2014-15,Villanova,ncaa,Big East Conference,76.0,2015.0,Sr,35,35,28.8,4.86,11.03,0.44,2.26,5.83,0.387,2.34,2.94,0.796,0.46,2.66,3.11,2.11,1.8,0.34,2.23,1.2,14.31,35,35,1007,170,386,0.44,79,204,0.387,82,103,0.796,16,93,109,74,63,12,78,42,501,35,0,0,0,0,0,1,0.274,1.76,1.5,0.27,32,3,0.914,3.37,2.26,5.64,35,0.576,0.543,2.02,10.75,6.58,15.89,8.81,3.83,1.29,25.24,162.38,0.73,1.3,119.5,91.5,21.94,80.53453560209186,SG,78,220.0,251.0,/player/Darrun-Hilliard/Summary/28956,4,6-6,04/13/1993
Darryl Watkins,2003-04,/player/Darryl-Watkins/Summary/873,2.222226855731434,-7.163940236154045,9.38616709188548,False,2.0,/player/Darryl-Watkins/Summary/873,NBA,2003-04,Syracuse,ncaa,Big East Conference,382.0,2004.0,Fr,12,0,7.1,0.75,2.08,0.36,0,0,0,0.25,1.5,0.167,0.92,1.08,2,0.17,0.17,1.25,1.58,0.25,1.75,12,0,85,9,25,0.36,0,0,0,3,18,0.167,11,13,24,2,2,15,19,3,21,12,0,0,0,0,0,0,0.031,0.67,0.67,0.72,8,4,0.667,-0.1,0.18,0.08,12,0.313,0.36,13.01,15.12,14.07,3.69,8.21,1.4,17.95,20.28,52.67,-1.89,0.84,80,96.3,12.25,86.06417335458522,C,83,258.0,34.0,/player/Darryl-Watkins/Summary/873,4,6-11,11/08/1984
Darryl Watkins,2004-05,/player/Darryl-Watkins/Summary/873,8.174275816613838,-0.01663007026048824,8.190905886874326,False,2.0,/player/Darryl-Watkins/Summary/873,NBA,2004-05,Syracuse,ncaa,Big East Conference,382.0,2005.0,So,26,6,14,1.58,2.58,0.612,0,0,0,0.5,1,0.5,1.15,2.19,3.35,0.42,0.23,1.42,2.12,0.58,3.65,26,6,363,41,67,0.612,0,0,0,13,26,0.5,30,57,87,11,6,37,55,15,95,26,1,0,0,0,0,1,0.071,0.73,0.4,0.39,19,7,0.731,0.55,0.91,1.47,26,0.599,0.612,9.6,16.25,13.12,5.17,15.9,0.98,11.43,12.52,111.19,-2.01,1.42,117.3,92.8,15.43,86.06417335458522,C,83,258.0,34.0,/player/Darryl-Watkins/Summary/873,4,6-11,11/08/1984
Darryl Watkins,2005-06,/player/Darryl-Watkins/Summary/873,6.724166981512524,-1.820733011502564,8.544899993015088,False,2.0,/player/Darryl-Watkins/Summary/873,NBA,2005-06,Syracuse,ncaa,Big East Conference,382.0,2006.0,Jr,35,35,29.8,2.86,5.46,0.524,0,0,0,1.43,2.66,0.538,2.77,4.49,7.26,0.66,1.29,2.83,3.14,1.83,7.14,35,35,1043,100,191,0.524,0,0,0,50,93,0.538,97,157,254,23,45,99,110,64,250,35,3,0,0,0,0,1,0.135,0.36,0.7,0.49,23,12,0.657,0.73,2.21,2.94,35,0.532,0.524,10.13,15.77,13,4.01,21.39,2.5,10.51,13.83,106.12,-4.51,1.31,99.7,94.1,14.9,86.06417335458522,C,83,258.0,34.0,/player/Darryl-Watkins/Summary/873,4,6-11,11/08/1984
Darryl Watkins,2006-07,/player/Darryl-Watkins/Summary/873,9.82754367580393,0.09910460936321996,9.72843906644071,False,2.0,/player/Darryl-Watkins/Summary/873,NBA,2006-07,Syracuse,ncaa,Big East Conference,382.0,2007.0,Sr,33,32,29.2,2.97,5.45,0.544,0,0,0,2.15,3.52,0.612,2.97,4.64,7.61,0.79,1.15,3.39,3.55,1.55,8.09,33,32,962,98,180,0.544,0,0,0,71,116,0.612,98,153,251,26,38,112,117,51,267,33,3,0,0,0,0,0,0.146,0.51,0.75,0.64,22,11,0.667,1.52,2.4,3.92,33,0.568,0.544,11.11,14.91,13.16,4.99,17.83,2.22,11.83,14.07,115.65,-3.28,1.48,112,90.6,17.95,86.06417335458522,C,83,258.0,34.0,/player/Darryl-Watkins/Summary/873,4,6-11,11/08/1984
David Harrison,2002-03,/player/David-Harrison/Summary/235,7.748527005650427,1.0819970409043176,6.666529964746109,False,4.0,/player/David-Harrison/Summary/235,NBA,2002-03,Colorado,ncaa,Big 12 Conference,52.0,2003.0,So,32,31,28.4,5.12,9.38,0.547,0,0,0,3.66,6.5,0.562,3.22,5.06,8.28,0.5,0.69,3.31,3.5,2.25,13.91,32,31,908,164,300,0.547,0,0,0,117,208,0.562,103,162,265,16,22,106,112,72,445,32,9,2,0,0,0,1,0.207,0.22,0.31,0.69,20,12,0.625,2.11,1.94,4.05,32,0.558,0.547,12.13,17.48,14.92,3.56,15.29,1.37,10.76,24.12,110.92,-6.48,1.48,108.5,93,23.01,86.98271590620706,C,84,254.0,251.0,/player/David-Harrison/Summary/235,3,7-0,08/15/1982
David Harrison,2003-04,/player/David-Harrison/Summary/235,6.100833364826194,2.356103509520663,3.744729855305531,False,4.0,/player/David-Harrison/Summary/235,NBA,2003-04,Colorado,ncaa,Big 12 Conference,52.0,2004.0,Jr,29,28,31.6,6.41,10.17,0.631,0,0.03,0,4.31,8,0.539,3.72,5.03,8.76,0.86,0.59,2.93,3.24,2.69,17.14,29,28,916,186,295,0.631,0,1,0,125,232,0.539,108,146,254,25,17,85,94,78,497,29,12,0,0,0,0,1,0.278,0.32,0.22,0.79,18,11,0.621,2.56,1.71,4.27,29,0.613,0.631,12.57,15.73,14.21,6.14,16.14,1.09,8.88,25.75,116.93,-6.44,1.68,113.9,98.6,25.15,86.98271590620706,C,84,254.0,251.0,/player/David-Harrison/Summary/235,3,7-0,08/15/1982
David Lee,2002-03,/player/David-Lee/Summary/164,9.901854701799424,4.086110476724903,5.815744225074521,False,12.0,/player/David-Lee/Summary/164,NBA,2002-03,Florida,ncaa,Southeastern Conference,256.0,2003.0,So,33,33,26.2,4.52,6.97,0.648,0,0,0,2.21,3.55,0.624,2.18,4.61,6.79,1.85,0.73,1.45,2.3,1.85,11.24,33,33,866,149,230,0.648,0,0,0,73,117,0.624,72,152,224,61,24,48,76,61,371,33,5,0,0,0,0,0,0.238,1,0.39,0.51,25,8,0.758,2.88,1.94,4.81,33,0.65,0.648,10.35,20.04,15.41,14.42,17.6,1.66,5.72,20.68,127.18,-2.41,1.61,121,92.1,23.55,83.60691617783873,FC,81,245.0,251.0,/player/David-Lee/Summary/164,4,6-9,04/29/1983
David Lee,2003-04,/player/David-Lee/Summary/164,8.75217702272045,5.563171149678309,3.18900587304214,False,12.0,/player/David-Lee/Summary/164,NBA,2003-04,Florida,ncaa,Southeastern Conference,256.0,2004.0,Jr,31,31,26.7,4.84,8.26,0.586,0,0.06,0,3.61,4.68,0.772,2.16,4.55,6.71,2.74,1.1,0.52,2.68,1.97,13.29,31,31,829,150,256,0.586,0,2,0,112,145,0.772,67,141,208,85,34,16,83,61,412,31,5,0,0,0,0,0,0.285,1.39,0.56,0.57,20,11,0.645,3.21,1.56,4.77,31,0.634,0.586,10.14,18.42,14.59,20.5,15.81,2.36,2.11,23.21,135.84,-0.49,1.61,125.2,98.4,24.4,83.60691617783873,FC,81,245.0,251.0,/player/David-Lee/Summary/164,4,6-9,04/29/1983
David Lee,2004-05,/player/David-Lee/Summary/164,6.694945372777058,2.0731910816074066,4.621754291169651,False,12.0,/player/David-Lee/Summary/164,NBA,2004-05,Florida,ncaa,Southeastern Conference,256.0,2005.0,Sr,32,32,28,5,9.53,0.525,0,0.12,0,3.59,5.03,0.714,2.44,6.56,9,2.19,1.06,0.75,2.38,2.66,13.59,32,32,897,160,305,0.525,0,4,0,115,161,0.714,78,210,288,70,34,24,76,85,435,32,12,0,0,0,0,0,0.273,0.82,0.4,0.53,24,8,0.75,2.15,2.71,4.86,32,0.57,0.525,10.63,25.86,18.63,16.4,18.22,2.26,2.93,26.55,123.89,-4.16,1.43,111.3,87.6,23.14,83.60691617783873,FC,81,245.0,251.0,/player/David-Lee/Summary/164,4,6-9,04/29/1983
David Noel,2002-03,/player/David-Noel/Summary/99,4.258173670046652,0.4722234264039784,3.7859502436426737,False,1.0,/player/David-Noel/Summary/99,NBA,2002-03,North Carolina,ncaa,Atlantic Coast Conference,2.0,2003.0,Fr,35,17,21.9,2.4,4.74,0.506,0.46,1.63,0.281,0.66,1.23,0.535,1.2,2.31,3.51,1.4,1.29,0.51,1.74,1.43,5.91,35,17,766,84,166,0.506,16,57,0.281,23,43,0.535,42,81,123,49,45,18,61,50,207,35,1,0,0,0,0,0,0.148,0.98,0.9,0.26,19,16,0.543,0.74,1.3,2.04,35,0.555,0.554,6.49,12.65,9.55,12.08,21.15,3.26,2.28,15.07,132.16,-2.16,1.25,101.8,97.5,13.42,81.70481054582771,SF,78,230.0,251.0,/player/David-Noel/Summary/99,4,6-6,02/27/1984
David Noel,2003-04,/player/David-Noel/Summary/99,6.393795590826082,1.7291780936846077,4.6646174971414744,False,1.0,/player/David-Noel/Summary/99,NBA,2003-04,North Carolina,ncaa,Atlantic Coast Conference,2.0,2004.0,So,24,3,21.2,2.08,3.71,0.562,0.08,0.5,0.167,1.17,1.88,0.622,2.29,2.67,4.96,1.46,1,0.33,2.29,1.71,5.42,24,3,510,50,89,0.562,2,12,0.167,28,45,0.622,55,64,119,35,24,8,55,41,130,24,1,0,0,0,0,0,0.123,0.85,0.59,0.51,13,11,0.542,0.54,0.84,1.38,24,0.589,0.573,11.62,14.21,12.88,11.41,27.09,2.59,1.69,13.49,135.07,-3.13,1.46,106.2,100.9,13.36,81.70481054582771,SF,78,230.0,251.0,/player/David-Noel/Summary/99,4,6-6,02/27/1984
David Noel,2004-05,/player/David-Noel/Summary/99,8.233280692949402,3.143869436175992,5.08941125677341,False,1.0,/player/David-Noel/Summary/99,NBA,2004-05,North Carolina,ncaa,Atlantic Coast Conference,2.0,2005.0,Jr,37,0,16.9,1.54,2.81,0.548,0.19,0.54,0.35,0.59,1.11,0.537,0.97,1.7,2.68,1.51,0.92,0.3,1.46,0.89,3.86,37,0,627,57,104,0.548,7,20,0.35,22,41,0.537,36,63,99,56,34,11,54,33,143,37,0,0,0,0,0,0,0.1,1.7,1.03,0.39,33,4,0.892,0.82,1.47,2.29,37,0.579,0.582,6.43,9.94,8.29,13.31,21.09,2.9,1.8,11.12,143.47,0.6,1.38,115.1,94.7,12.21,81.70481054582771,SF,78,230.0,251.0,/player/David-Noel/Summary/99,4,6-6,02/27/1984
David Noel,2005-06,/player/David-Noel/Summary/99,8.402176593046168,3.3084429288257287,5.093733664220439,False,1.0,/player/David-Noel/Summary/99,NBA,2005-06,North Carolina,ncaa,Atlantic Coast Conference,2.0,2006.0,Sr,31,26,33.7,5.1,9.58,0.532,1.26,2.97,0.424,1.45,2.32,0.625,2.45,6.26,8.71,3.45,1.1,0.74,2.71,3.1,12.9,31,26,1045,158,297,0.532,39,92,0.424,45,72,0.625,76,194,270,107,34,23,84,96,400,31,9,0,0,0,0,0,0.307,1.11,0.35,0.24,23,8,0.742,1.88,2.3,4.18,31,0.604,0.598,6.99,15.57,11.57,18.8,22.47,1.8,2.12,19.03,158.09,-2.19,1.35,108,93.3,17.81,81.70481054582771,SF,78,230.0,251.0,/player/David-Noel/Summary/99,4,6-6,02/27/1984
David Nwaba,2013-14,/player/David-Nwaba/Summary/58185,5.343707534711969,4.337867832841953,1.0058397018700163,True,2.0,/player/David-Nwaba/Summary/58185,NBA,2013-14,Cal Poly,ncaa,Big West Conference,107.0,2014.0,So,34,31,23.8,4.12,7.79,0.528,0,0,0,3.47,5.06,0.686,1.88,2.94,4.82,1.18,0.82,0.62,1.85,1.29,11.71,34,31,809,140,265,0.528,0,0,0,118,172,0.686,64,100,164,40,28,21,63,44,398,34,1,0,0,0,0,0,0.239,0.91,0.64,0.65,14,20,0.412,2.58,1.17,3.75,34,0.574,0.528,9.06,15.87,12.27,12.97,11.26,2.27,3.04,26.92,121.43,-2.36,1.5,117.2,102.2,24.34,80.15674815130917,G,76,209.0,251.0,/player/David-Nwaba/Summary/58185,3,6-4,01/14/1993
David Nwaba,2014-15,/player/David-Nwaba/Summary/58185,1.8890818522342467,0.7849662320484008,1.104115620185846,True,2.0,/player/David-Nwaba/Summary/58185,NBA,2014-15,Cal Poly,ncaa,Big West Conference,107.0,2015.0,Jr,24,20,26.8,4.21,9.83,0.428,0.08,0.42,0.2,2.92,4.58,0.636,1.46,3.25,4.71,1.46,1.29,0.58,2.08,1.5,11.42,24,20,642,101,236,0.428,2,10,0.2,70,110,0.636,35,78,113,35,31,14,50,36,274,24,0,0,0,0,0,0,0.266,0.97,0.86,0.47,9,15,0.375,0.93,1.06,1.99,24,0.475,0.432,5.96,15.57,10.38,14.71,11.1,3.27,2.63,28.19,126.43,-2.17,1.16,100,97.7,19.99,80.15674815130917,G,76,209.0,251.0,/player/David-Nwaba/Summary/58185,3,6-4,01/14/1993
David Nwaba,2015-16,/player/David-Nwaba/Summary/58185,3.417195558957993,2.5479206773044103,0.8692748816535829,True,2.0,/player/David-Nwaba/Summary/58185,NBA,2015-16,Cal Poly,ncaa,Big West Conference,107.0,2016.0,Sr,30,27,28,4.4,9.53,0.462,0.07,0.47,0.143,3.63,5.83,0.623,2.17,4.17,6.33,3.5,1.23,0.47,2.03,2.07,12.5,30,27,840,132,286,0.462,2,14,0.143,109,175,0.623,65,125,190,105,37,14,61,62,375,30,2,0,0,0,0,0,0.314,1.69,0.6,0.61,10,20,0.333,1.8,0.85,2.65,30,0.508,0.465,8.1,17.59,12.55,27.07,14.38,2.59,1.73,25.91,122.73,0.98,1.31,107.5,105.9,20.86,80.15674815130917,G,76,209.0,251.0,/player/David-Nwaba/Summary/58185,3,6-4,01/14/1993
David Stockton,2009-10,/player/David-Stockton/Summary/8325,-18.58123386243365,-21.585063045290894,3.003829182857247,True,2.0,/player/David-Stockton/Summary/8325,NBA,2009-10,Gonzaga,ncaa,West Coast Conference,332.0,2010.0,RS-Fr,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.01,0.01,-0.01,1,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,78.4,-21.72,73.88953146332426,G,71,165.0,251.0,/player/David-Stockton/Summary/8325,5,5-11,06/24/1991
